Date,open,high,low,close,volume
2006-01-03,10.494281847576087,10.820892730206104,10.387480967329065,10.809964179992676,524323152
2006-01-04,11.025304492743683,11.15098092476133,10.92222912750505,11.058586120605469,610844544
2006-01-05,11.07746326446492,11.215310092154787,10.965695029122436,11.207610130310059,431899668
2006-01-06,11.347444257690231,11.685977540642662,11.257285137852765,11.565765380859375,709565724
2006-01-09,11.584392951283602,11.758006024741965,11.44853287936246,11.596563339233398,511164324
2006-01-10,11.534967239616341,11.679769120261602,11.475855004596385,11.66759967803955,363520116
2006-01-11,11.70510372476381,11.800479136895552,11.653193580986855,11.714045524597168,359935704
2006-01-12,11.765955461913988,11.797499278997714,11.462443477695432,11.51534652709961,404606988
2006-01-13,11.532234915790118,11.596316396527012,11.465174728074423,11.58042049407959,305957736
2006-01-17,11.50118729025876,11.671074841157234,11.488024000808078,11.601778030395508,330481188
2006-01-18,11.10975236787832,11.359615428301682,11.00916066870985,11.05039119720459,818608572
2006-01-19,11.205871944454781,11.263495295611127,10.754577526929259,10.840265274047852,580910508
2006-01-20,10.896149945215063,10.9291835852306,9.804299169573767,9.921531677246094,1643023332
2006-01-23,10.118244394558726,10.640076509411873,10.077261858424372,10.617971420288086,908746344
2006-01-24,10.82983536659596,11.051384148164798,10.7913374489456,11.00369644165039,617965416
2006-01-25,11.20810873921649,11.281875041111924,10.660693001497231,10.754578590393066,748842408
2006-01-26,10.917013136367876,10.928190622120622,10.520112534007783,10.786120414733887,516526956
2006-01-27,10.804252489102106,10.884227975912921,10.654731248824481,10.76674747467041,337749912
2006-01-30,10.660940898304931,10.761532599823882,10.555879716526535,10.601082801818848,343212444
2006-01-31,10.694223651072825,10.918505051581432,10.530297272460675,10.746132850646973,881757360
2006-02-01,9.662478392242988,9.98461886940457,9.624974323892207,9.979155540466309,1083815100
2006-02-02,10.02982334189181,10.096387546372096,9.83509713272977,9.836587905883789,471835692
2006-02-03,9.776481478781802,9.783435580352792,9.253655520668271,9.476694107055664,730540728
2006-02-06,9.57008140478818,9.684085303675882,9.42726630843904,9.564866065979004,357258384
2006-02-07,9.512461217254325,9.53009588148329,9.024655604832843,9.138161659240723,664542792
2006-02-08,9.152071060382008,9.206962752217697,8.809067319197863,9.166973114013672,831331836
2006-02-09,9.219628343451726,9.299106902655952,8.844832828837328,8.91089916229248,476019504
2006-02-10,8.989883296889134,9.053218916814595,8.771065232657616,9.006275177001953,608331060
2006-02-13,8.609622974766674,8.707978982268928,8.49164555285504,8.586275100708008,787923288
2006-02-14,8.577086899616889,8.735052075468596,8.504313500699288,8.5271635055542,585573840
2006-02-15,8.476245333178476,8.593726773118494,8.390804630139412,8.503814697265625,517362120
2006-02-16,8.585530342122745,9.115311380292047,8.556222214446821,9.101900100708008,851767380
2006-02-17,9.186346594238275,9.242975149750473,9.031361086839091,9.15877628326416,572235192
2006-02-21,9.101402782000815,9.277748483152877,9.068369139126842,9.10512924194336,347092560
2006-02-22,9.119036042369968,9.163743143045387,9.037321802147884,9.077805519104004,258788952
2006-02-23,9.08078660596359,9.468995287799343,9.075323277380914,9.390260696411133,501561936
2006-02-24,9.371136350710353,9.439935295176486,9.276505856930386,9.373619079589844,259112628
2006-02-27,9.469739616362311,9.728793377183996,9.445150853168093,9.69600772857666,408079512
2006-02-28,9.76604978601988,9.87384356550344,8.407694259952656,9.006524085998535,1575926496
2006-03-01,9.154056650664044,9.176161739356777,8.973738417106706,9.0606689453125,481965552
2006-03-02,9.04775317038182,9.4655179770764,8.996091964428082,9.350025177001953,732478788
2006-03-03,9.544997898180112,9.618020230353897,9.332886896877621,9.392993927001953,478001520
2006-03-06,9.460798495275805,9.52264428410395,9.118788632792787,9.142632484436035,357230412
2006-03-07,9.0661352457377,9.151327030968616,8.895502739777662,9.051977157592773,414736848
2006-03-08,8.79068676106507,8.94219474218672,8.706487895778706,8.789444923400879,469354176
2006-03-09,8.826951931029432,8.904940679105136,8.481960452603836,8.519216537475586,555859584
2006-03-10,8.531634655973813,8.556472360636226,8.234827824023013,8.382610321044922,772250976
2006-03-13,8.467801525250227,8.596210570556899,8.331692518394656,8.37168025970459,545150304
2006-03-14,8.373668524241374,8.751940637532657,8.261403361213148,8.721888542175293,737289972
2006-03-15,8.712201317299218,8.75020231209063,8.457867818658265,8.556471824645996,510241248
2006-03-16,8.65855086392282,8.662027440930629,8.392543030396075,8.414151191711426,400267332
2006-03-17,8.414899640067363,8.488914888226834,8.318779297012737,8.439488410949707,341725932
2006-03-20,8.502821137584553,8.695310693462659,8.482950789950745,8.64811897277832,415887696
2006-03-21,8.693324541355706,8.734305183969989,8.421851447101146,8.442715644836426,392850756
2006-03-22,8.438492292443064,8.546535008396793,8.38260865123809,8.450166702270508,303536160
2006-03-23,8.50307034165091,8.587517201487056,8.449670372010523,8.491645812988281,297090612
2006-03-24,9.155548170457683,9.19205933603002,9.003792190361953,9.085506439208984,606616776
2006-03-27,9.117544792018478,9.232293610542634,9.065635603804957,9.182123184204102,280667052
2006-03-28,9.23229439725163,9.385045161573261,9.218883118478583,9.368651390075684,357474168
2006-03-29,9.43670708012062,9.9101075566967,9.42602651825044,9.810260772705078,760338900
2006-03-30,9.666450905428341,9.773500717112045,9.52785917501444,9.64782428741455,587879532
2006-03-31,9.65527529534854,9.73301698908745,9.538291717849901,9.68657112121582,1459395144
2006-04-03,9.674897618974489,9.747919950347478,9.635157864441707,9.679119110107422,324583092
2006-04-04,9.684086360009902,10.056647110027885,9.640372161491493,10.04273796081543,627999372
2006-04-05,10.138609580835366,10.29682461879855,10.004985199908708,10.133394241333008,535883580
2006-04-06,10.096138859870823,10.279935576670054,10.069811332060324,10.212626457214355,343596060
